,Artist,Title,Duration(m),acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,valence,Popularity
303,Sum 41,Walking Disaster,4.772883333333334,0.0057,0.285,0.943,0.0,11,0.151,-3.06,1,0.0957,111.231,4,https://api.spotify.com/v1/tracks/7xuhVUJmBpHR276Yc7AsgW,0.429,47
304,Linkin Park,BURN IT DOWN,3.83755,0.0143,0.585,0.972,0.0,9,0.0707,-4.45,0,0.0534,110.006,4,https://api.spotify.com/v1/tracks/7oVEtyuv9NBmnytsCIsY5I,0.585,71
305,Linkin Park,Somewhere I Belong,3.56555,0.00038,0.451,0.951,2.39e-06,1,0.261,-3.754,1,0.0645,162.065,4,https://api.spotify.com/v1/tracks/1d5UuboIPRMD4HaU3yycKC,0.442,59
306,Linkin Park,One More Light,4.2511,0.904,0.593,0.2,0.0,8,0.0897,-11.063,1,0.0311,83.966,4,https://api.spotify.com/v1/tracks/3xXBsjrbG1xQIm1xv1cKOt,0.17,75
307,Three Days Grace,Life Starts Now,3.1346666666666665,0.0014,0.234,0.835,0.0,0,0.143,-3.952,1,0.0446,162.064,3,https://api.spotify.com/v1/tracks/4Rtc87aysfzgqRMFcSqWme,0.323,50
308,Three Days Grace,On My Own,3.096,0.0201,0.566,0.848,0.0,7,0.216,-4.103,1,0.0376,117.02,4,https://api.spotify.com/v1/tracks/4FGQwSKgEykxtBwb2px8ug,0.268,54
309,Three Days Grace,It's All Over,4.155333333333333,0.00305,0.321,0.82,0.0,0,0.34,-4.459,0,0.0422,166.859,4,https://api.spotify.com/v1/tracks/2QZxpZDfJjhEGclSszvMVX,0.198,54
310,Three Days Grace,Bitter Taste,4.012883333333333,0.000764,0.491,0.91,1.43e-06,5,0.326,-2.812,0,0.0464,78.06,4,https://api.spotify.com/v1/tracks/1cYtqvYDbuzjgSJsAkTRaH,0.345,54
311,Panic! At The Disco,Nine In The Afternoon - Radio Mix,3.1926666666666668,0.0843,0.405,0.689,0.0,10,0.207,-5.75,1,0.0365,155.189,4,https://api.spotify.com/v1/tracks/1S30kHvkkdMkcuCTGSgS41,0.397,66
312,Panic! At The Disco,The Ballad Of Mona Lisa,3.778,0.000362,0.436,0.893,0.0,9,0.103,-4.18,0,0.0556,124.113,4,https://api.spotify.com/v1/tracks/5rLi8B8qgk6qThwRnKHW2P,0.0794,70
313,Panic! At The Disco,Time To Dance,3.3671,0.0135,0.426,0.97,0.0,9,0.291,-2.512,0,0.164,170.196,4,https://api.spotify.com/v1/tracks/4C2i4NymWRem1LOVEqwWV6,0.431,58
314,Weezer,Perfect Situation,4.238883333333333,0.0321,0.474,0.79,0.000149,6,0.246,-4.012,1,0.0319,93.828,4,https://api.spotify.com/v1/tracks/1D7UBHqaPWDbBHs2S5YXge,0.427,53
315,Weezer,(If You're Wondering If I Want You To) I Want You To,3.47955,0.0016,0.7,0.878,0.000221,11,0.127,-5.727,0,0.0411,110.013,4,https://api.spotify.com/v1/tracks/7akwKkIS6sp7Orbq7LEj5a,0.777,43
316,Weezer,Holiday,3.41555,0.000484,0.487,0.802,1.51e-05,8,0.197,-6.989,1,0.0435,120.177,3,https://api.spotify.com/v1/tracks/5vkkhwtKWnGkFu3tagE71D,0.345,48
317,Weezer,My Name Is Jonas,3.4048833333333333,0.000278,0.294,0.923,0.00117,11,0.275,-5.198,1,0.0468,185.929,3,https://api.spotify.com/v1/tracks/4nzyOwogJuWn1s6QuGFZ6w,0.576,50
318,Paramore,All I Wanted,3.7631,0.0192,0.494,0.723,0.0322,6,0.134,-4.559,0,0.0441,144.036,4,https://api.spotify.com/v1/tracks/1Bv3h7Vc4AaYA2BcSM3rVd,0.152,57
319,Paramore,Playing God,3.046666666666667,0.00105,0.583,0.96,2.97e-05,1,0.0801,-3.597,0,0.0511,137.991,4,https://api.spotify.com/v1/tracks/7hInOqJnlEayXao08yVYAn,0.626,59
320,OneRepublic,Love Runs Out,3.7371,0.165,0.714,0.933,0.0,7,0.111,-3.714,1,0.0571,120.019,4,https://api.spotify.com/v1/tracks/5BJSZocnCeSNeYMj3iVqM7,0.714,62
321,Finger Eleven,Paralyzer,3.4684333333333335,0.169,0.645,0.941,0.0,4,0.251,-3.425,0,0.0448,106.015,4,https://api.spotify.com/v1/tracks/28IEbk5a7twNTbUEvWslUb,0.881,66
322,Fall Out Boy,"Champagne For My Real Friends, Real Pain For My Sham Friends",3.3968833333333333,0.000715,0.439,0.962,0.0,0,0.72,-3.276,1,0.101,160.195,4,https://api.spotify.com/v1/tracks/78A2FZKzGtkaIIlov5te9S,0.533,49
323,Fall Out Boy,Dead On Arrival,3.24155,0.0002,0.543,0.968,0.0,0,0.539,-4.028,1,0.0702,100.982,4,https://api.spotify.com/v1/tracks/7naGWci9bflvfdzxphFjAw,0.494,53
324,Fall Out Boy,Grand Theft Autumn/Where Is Your Boy,3.18955,0.000706,0.628,0.886,0.0,2,0.275,-3.805,1,0.0608,135.45,4,https://api.spotify.com/v1/tracks/3JOdLCIBzQYwHIvpN3isVf,0.72,61
325,Fall Out Boy,The Pros And Cons Of Breathing,3.358433333333333,4.59e-05,0.498,0.958,0.0,8,0.0841,-3.454,0,0.103,87.269,4,https://api.spotify.com/v1/tracks/3koOoLN69AAiw5JCQNaZMe,0.753,46
326,Fall Out Boy,Tell That Mick He Just Made My List Of Things To Do Today,3.5071,0.000617,0.444,0.963,0.0,1,0.202,-3.565,0,0.108,197.073,4,https://api.spotify.com/v1/tracks/6mCjOSXkABONouTVa6PQOy,0.418,51
327,Fall Out Boy,Thriller,3.4953333333333334,0.00687,0.372,0.898,5.6e-06,2,0.316,-3.338,1,0.118,178.829,4,https://api.spotify.com/v1/tracks/07kBp5VuebubsozpQd3nyK,0.299,48
328,Fall Out Boy,The Carpal Tunnel Of Love,3.3973333333333335,0.00342,0.463,0.949,3.88e-06,2,0.316,-2.753,0,0.051,140.824,4,https://api.spotify.com/v1/tracks/6FAUi2Xm6RCF0wpwG8oXGZ,0.632,46
329,Fall Out Boy,The (Shipped) Gold Standard,3.3133333333333335,0.00498,0.443,0.766,0.0,8,0.226,-4.281,0,0.038,172.015,4,https://api.spotify.com/v1/tracks/26TpDCzZwjrYUZkua2X6HF,0.785,47
330,New Found Glory,Situations,3.455766666666667,0.000338,0.524,0.983,0.000144,2,0.111,-3.215,1,0.0642,87.973,4,https://api.spotify.com/v1/tracks/4ACIgHDvwrCUtnv0KZYAq7,0.604,45
331,Paramore,Looking Up,3.4904333333333333,0.000125,0.416,0.98,0.0,4,0.332,-2.175,1,0.108,195.972,4,https://api.spotify.com/v1/tracks/3mzV0WDATjcpzcTNK2TLJw,0.612,52
332,Green Day,Give Me Novacaine/She's A Rebel,5.4366666666666665,0.00185,0.312,0.949,1.78e-05,9,0.0569,-3.533,1,0.0784,154.795,4,https://api.spotify.com/v1/tracks/11I3KKHv7g2pXiuqRDabRA,0.65,54
333,Green Day,Minority,2.8037666666666667,0.00576,0.551,0.965,0.0,0,0.171,-2.772,1,0.0452,137.841,4,https://api.spotify.com/v1/tracks/4qjfQnccStTR8zNsb6Mizo,0.708,59
334,Green Day,Extraordinary Girl/Letterbomb,7.666666666666667,0.00089,0.317,0.958,0.000184,9,0.103,-4.051,1,0.0989,137.921,4,https://api.spotify.com/v1/tracks/3RBXNeUbe3X7ZBch00D2St,0.422,51
335,Green Day,Bouncing Off the Wall,2.6597666666666666,0.000495,0.518,0.944,3.05e-05,4,0.426,-4.602,1,0.055,128.994,4,https://api.spotify.com/v1/tracks/2OEXuupzwtyc5kufQE6QLY,0.678,51
336,Green Day,Restless Heart Syndrome,4.327333333333334,0.0013,0.253,0.826,1.6e-06,2,0.0735,-4.654,0,0.0309,164.228,4,https://api.spotify.com/v1/tracks/0CHmnY1V3tmxrIZAkpyxNh,0.424,46
337,All Time Low,Lost In Stereo,3.7911,0.00315,0.471,0.963,0.0,10,0.244,-3.795,1,0.0572,150.033,4,https://api.spotify.com/v1/tracks/5sB6K9vUUDl2nQQwApqQB1,0.581,43
338,All Time Low,A Party Song (The Walk of Shame),2.9862166666666665,0.014,0.548,0.958,0.0,3,0.122,-2.981,1,0.041,98.986,4,https://api.spotify.com/v1/tracks/2F0cf9kFigeAQu3M3UMv9z,0.612,37
339,All Time Low,Walls,3.1862166666666667,0.00795,0.489,0.967,0.0,7,0.0616,-3.168,1,0.151,153.037,4,https://api.spotify.com/v1/tracks/5Jwk62CLEKZAAEthF7TqfY,0.397,36
340,All Time Low,Backseat Serenade,3.35125,6.58e-05,0.512,0.965,3.06e-05,6,0.191,-3.7,1,0.0456,140.07,4,https://api.spotify.com/v1/tracks/0WKIGF4Bm3YdjIq4n0ID9x,0.483,51
341,All Time Low,For Baltimore,3.1498666666666666,7.57e-05,0.363,0.952,0.0,11,0.0887,-4.153,1,0.0664,166.727,4,https://api.spotify.com/v1/tracks/4bKE8zuzZg8e3fNdpK7QY9,0.46,44
342,All Time Low,To Live and Let Go,3.7215,0.00015,0.405,0.985,0.0,6,0.231,-2.952,1,0.065,174.956,3,https://api.spotify.com/v1/tracks/5lVdGChswnVeJu95CzdChy,0.662,42
343,All Time Low,Under A Paper Moon,3.018666666666667,0.00182,0.48,0.992,0.0,4,0.318,-2.408,1,0.096,152.99,4,https://api.spotify.com/v1/tracks/5iQ0q8OkIrWoJZiChvcMO6,0.511,36
344,The Killers,A Dustland Fairytale,3.752666666666667,0.0533,0.441,0.87,3.7e-06,2,0.0936,-4.845,1,0.057,134.469,4,https://api.spotify.com/v1/tracks/1MrqlDkxsrMsxHni2Yb9Tx,0.274,52
345,The Killers,All These Things That I've Done,5.0262166666666666,0.00192,0.558,0.74,8.97e-06,6,0.129,-6.22,1,0.0448,118.293,4,https://api.spotify.com/v1/tracks/0kYUrLVQOfx21xuXu7OGrT,0.217,67
346,The Killers,Bones,3.783333333333333,0.000853,0.471,0.89,0.163,9,0.0818,-3.561,1,0.0652,139.533,4,https://api.spotify.com/v1/tracks/4shKoD4U0rsE6UDjyPEjyK,0.557,55
347,Paramore,Now,4.181333333333333,0.000569,0.419,0.951,0.000342,0,0.196,-3.201,1,0.0897,161.922,4,https://api.spotify.com/v1/tracks/0LBz07gAdgUukYvpFyW87y,0.326,56
348,Waterparks,Stupid for You,3.1924,0.024,0.581,0.922,0.0,1,0.202,-3.408,0,0.0666,118.408,4,https://api.spotify.com/v1/tracks/1N7Aep1OewK9diaN9WbuuR,0.596,55
349,Waterparks,Blonde,3.3451,0.0056,0.577,0.934,0.0,7,0.0484,-3.999,1,0.128,137.003,4,https://api.spotify.com/v1/tracks/6Donz2zn7kxsRyA7g5l158,0.54,53
350,Muse,Muscle Museum,4.382883333333333,0.00779,0.447,0.534,0.000125,6,0.0933,-7.502,1,0.0345,79.99,4,https://api.spotify.com/v1/tracks/5rupf5kRDLhhFPxH15ZmBF,0.373,56
351,Muse,Hyper Music,3.358433333333333,1.23e-05,0.27,0.91,0.000187,7,0.133,-4.544,1,0.0851,121.386,4,https://api.spotify.com/v1/tracks/3LwfE3USKwANPjPz34iGDZ,0.397,38
352,Muse,Starlight,4.00355,0.000436,0.55,0.874,1.02e-05,4,0.206,-4.046,1,0.0321,121.61,4,https://api.spotify.com/v1/tracks/3skn2lauGk7Dx6bVIt5DVj,0.318,71
353,Muse,Hysteria,3.7906666666666666,0.000456,0.412,0.92,0.0026,9,0.11,-4.852,0,0.0575,93.162,4,https://api.spotify.com/v1/tracks/7xyYsOvq5Ec3P4fr6mM9fD,0.455,67
354,Muse,Unnatural Selection,6.916,0.000337,0.327,0.918,0.246,7,0.0679,-5.067,1,0.0623,161.088,4,https://api.spotify.com/v1/tracks/28FJMlLUu9NHuwlZWFKDn7,0.107,54
355,Muse,Reapers,5.992,3.33e-05,0.421,0.892,0.00331,7,0.141,-4.235,1,0.0564,95.866,4,https://api.spotify.com/v1/tracks/1244xKUG27TnmQhUJlo3gU,0.398,60
356,Muse,Stockholm Syndrome,4.95,0.00187,0.434,0.977,0.166,2,0.347,-4.845,1,0.0786,128.223,4,https://api.spotify.com/v1/tracks/5VVWgWH8HFLAtM8lbttvn9,0.0939,59
357,Muse,Butterflies and Hurricanes,5.028883333333333,0.31,0.42,0.691,0.0427,9,0.109,-8.56,1,0.0501,115.326,4,https://api.spotify.com/v1/tracks/0xJLcjd0gaZct43xG1UlXS,0.0383,55
358,My Chemical Romance,Welcome to the Black Parade,5.1851,0.000289,0.217,0.905,0.00011,2,0.222,-4.103,1,0.0752,96.95,4,https://api.spotify.com/v1/tracks/5wQnmLuC1W7ATsArWACrgW,0.236,76
359,The All-American Rejects,Gives You Hell,3.5517666666666665,0.0156,0.714,0.725,0.0,4,0.0726,-6.411,1,0.0402,99.988,4,https://api.spotify.com/v1/tracks/6ihL9TjfRjadfEePzXXyVF,0.59,70
360,Linkin Park,Leave Out All The Rest,3.4884333333333335,0.209,0.509,0.629,1.99e-06,0,0.369,-6.434,1,0.0335,80.012,4,https://api.spotify.com/v1/tracks/0sp00HSXkQyqTa6QqM0O8V,0.237,68
361,Linkin Park,Waiting For The End,3.8613333333333335,0.0415,0.487,0.961,1.15e-06,4,0.553,-4.139,1,0.132,170.005,4,https://api.spotify.com/v1/tracks/01pOtDU5YHWbxuNBzlRUem,0.323,57
362,Green Day,Are We The Waiting/St. Jimmy,5.635766666666667,0.00016,0.276,0.909,4.76e-06,9,0.0933,-3.664,1,0.0618,138.497,4,https://api.spotify.com/v1/tracks/42d6bxB7OQ6f8ct2ihYNBw,0.344,54
363,Green Day,Extraordinary Girl/Letterbomb,7.666666666666667,0.00089,0.317,0.958,0.000184,9,0.103,-4.051,1,0.0989,137.921,4,https://api.spotify.com/v1/tracks/2M38zNMI7gCoCwfEUZQPq5,0.422,50
364,Green Day,Waiting,3.206,0.0219,0.557,0.834,0.0,8,0.329,-4.371,1,0.0335,137.69,4,https://api.spotify.com/v1/tracks/390SemxFYgPZ3FfGVqiIqt,0.659,54
365,Broadside,Coffee Talk,2.902433333333333,0.000298,0.287,0.96,0.00364,8,0.375,-2.856,1,0.144,173.998,4,https://api.spotify.com/v1/tracks/0wNhTMsDRLWAPxGOQRqkOR,0.457,55
366,Paramore,Turn It Off,4.328666666666667,8.08e-05,0.573,0.902,0.000102,0,0.304,-3.209,1,0.0299,111.944,4,https://api.spotify.com/v1/tracks/0q99swv2f9L5m8JHkF3sDC,0.304,54
367,Paramore,Careful,3.8406666666666665,0.00019,0.417,0.945,8.63e-05,8,0.2,-3.703,1,0.0805,164.997,4,https://api.spotify.com/v1/tracks/63L9AjBDN3SOMbJlBkFqiZ,0.607,55
368,blink-182,Story Of A Lonely Guy,3.6611,0.00112,0.556,0.889,0.000371,9,0.565,-4.345,1,0.0335,152.109,4,https://api.spotify.com/v1/tracks/6c9UjtsLpfK5hTwTrdRDbR,0.554,48
369,blink-182,Reckless Abandon,3.102883333333333,0.0017,0.508,0.967,0.0,11,0.548,-3.857,1,0.111,124.914,4,https://api.spotify.com/v1/tracks/4N9fFHRxns1B86F8YTneBz,0.512,50
370,Green Day,Prosthetic Head,3.6342166666666667,0.00125,0.408,0.915,3.83e-05,4,0.0351,-5.124,1,0.0451,137.444,4,https://api.spotify.com/v1/tracks/76XpBAo45nP84Mq3hx3wVX,0.854,42
371,Green Day,Platypus (I Hate You),2.3573333333333335,5.36e-06,0.227,0.985,2.57e-06,4,0.0621,-4.451,0,0.0905,172.726,4,https://api.spotify.com/v1/tracks/6SFL3a2JotvZFwTiggc4cb,0.606,44
372,Green Day,Revolution Radio,3.0142166666666665,4.63e-05,0.419,0.971,1.43e-05,7,0.171,-3.622,1,0.0909,180.033,4,https://api.spotify.com/v1/tracks/3oqYMRKQcwyNmFn1VD2ukD,0.677,61
373,Green Day,Bang Bang,3.424,0.000326,0.499,0.958,2.19e-06,9,0.432,-5.417,1,0.0898,127.491,4,https://api.spotify.com/v1/tracks/278Ao6KQDxWGGszv24uvhI,0.359,64
374,AFI,Love Like Winter,2.760883333333333,0.000363,0.59,0.912,5.14e-05,10,0.0437,-4.815,0,0.0614,120.008,4,https://api.spotify.com/v1/tracks/3cDE9Yn4GrsxSrlMCLdmTT,0.535,47
375,CHVRCHES,Get Out,3.8564333333333334,0.0011,0.482,0.853,0.0498,3,0.229,-4.15,1,0.0331,162.058,4,https://api.spotify.com/v1/tracks/5MbeIktglgTouqOHnVunxp,0.196,55
376,Seether,Got It Made,5.168216666666667,0.000576,0.605,0.827,0.000237,6,0.0967,-3.866,0,0.0316,127.684,4,https://api.spotify.com/v1/tracks/4erfKUZFnZsxZnvMe2auoh,0.459,35
377,I Prevail,My Heart I Surrender,3.4511166666666666,0.603,0.499,0.516,5.22e-06,2,0.111,-6.896,1,0.0275,133.145,4,https://api.spotify.com/v1/tracks/1MZxQrYszhFP3Sb603swtM,0.338,0
378,A Day To Remember,Have Faith In Me,3.1468833333333333,7.12e-05,0.507,0.933,0.0,0,0.105,-4.7,1,0.0868,149.998,4,https://api.spotify.com/v1/tracks/3pJQ5ziSj0QTCQg3Qt6BI8,0.714,49
379,Highly Suspect,Serotonia,5.856433333333333,0.000372,0.297,0.506,0.000225,2,0.104,-6.609,1,0.033,140.716,4,https://api.spotify.com/v1/tracks/0aaOrTcwzvbTni3zUarEaT,0.11,56
380,WALK THE MOON,Anna Sun,5.354666666666667,0.00173,0.472,0.844,0.0,10,0.24,-6.578,1,0.054,140.034,4,https://api.spotify.com/v1/tracks/3e0yTP5trHBBVvV32jwXqF,0.34,66
381,WALK THE MOON,Kamikaze,3.27555,0.0158,0.575,0.694,0.0,1,0.108,-5.675,1,0.0709,77.539,4,https://api.spotify.com/v1/tracks/3YQ96qkxiEwTLwgu2Izcmq,0.442,67
382,WALK THE MOON,Avalanche,3.6453333333333333,0.00059,0.594,0.858,3.11e-06,9,0.0642,-4.339,1,0.0387,138.021,4,https://api.spotify.com/v1/tracks/3JxaZPq4UjkOaxnpyMUtAC,0.663,60
383,WALK THE MOON,Work This Body,2.931766666666667,0.0283,0.421,0.831,0.0,4,0.464,-5.128,1,0.107,134.027,4,https://api.spotify.com/v1/tracks/76EeScTnI2sCjDY0SfEoSb,0.488,61
384,WALK THE MOON,Aquaman,4.0,0.51,0.63,0.772,2.26e-05,1,0.0881,-6.986,1,0.0297,99.964,4,https://api.spotify.com/v1/tracks/71wT7aMCFPYfzutF66OLac,0.721,51
385,WALK THE MOON,Jenny,4.08555,0.000366,0.544,0.788,0.0,5,0.141,-5.593,0,0.0474,148.121,4,https://api.spotify.com/v1/tracks/7eMpW9I1ZpVs6VQ90naDBh,0.818,55
386,WALK THE MOON,Tightrope,3.4864333333333333,8.39e-05,0.467,0.794,0.00204,1,0.103,-6.174,0,0.0349,162.435,4,https://api.spotify.com/v1/tracks/44psOy0D0SP8rcIiUgKgBs,0.589,57
387,WALK THE MOON,Quesadilla,3.2546666666666666,0.0019,0.551,0.732,0.0,9,0.0764,-6.081,1,0.0627,145.107,4,https://api.spotify.com/v1/tracks/2CdNHP8DJ5tfbRoIRdcTeE,0.635,51
388,WALK THE MOON,Portugal,4.020883333333333,0.00749,0.446,0.881,0.0,2,0.13,-4.368,1,0.0545,169.889,4,https://api.spotify.com/v1/tracks/3MYWKl8ScgDu3sAvyneMCG,0.415,55
389,My Chemical Romance,Dead!,3.2586666666666666,0.0037,0.481,0.973,0.000877,7,0.325,-1.945,1,0.0542,99.331,4,https://api.spotify.com/v1/tracks/0uukw2CgEIApv4IWAjXrBC,0.362,63
390,Panic! At The Disco,Ready to Go [Get Me Out Of My Mind],3.6171,0.000463,0.57,0.922,0.000188,0,0.363,-5.433,1,0.0424,135.01,4,https://api.spotify.com/v1/tracks/7m4HUtdXRUHEitLIqbVWxf,0.32,62
391,Snow Patrol,Chasing Cars,4.46555,0.193,0.557,0.609,7.69e-05,9,0.135,-4.463,1,0.0259,104.01,4,https://api.spotify.com/v1/tracks/11bD1JtSjlIgKgZG2134DZ,0.172,74
392,Muse,Time Is Running Out,3.95065,0.00242,0.585,0.842,0.00686,9,0.0866,-5.883,0,0.0556,118.211,4,https://api.spotify.com/v1/tracks/2takcwOaAZWiXQijPHIx7B,0.428,67
393,Rooney,When Did Your Heart Go Missing?,3.55555,0.00182,0.599,0.925,0.0,7,0.0348,-3.915,1,0.0498,175.771,4,https://api.spotify.com/v1/tracks/60okmgzrYnFh2nXfi0XxWR,0.969,52
394,Coldplay,Yellow,4.4462166666666665,0.00239,0.429,0.661,0.00013,11,0.234,-7.227,1,0.0281,173.365,4,https://api.spotify.com/v1/tracks/3AJwUDP919kvQ9QcozQPxg,0.285,81
395,The Smashing Pumpkins,1979,4.4366666666666665,0.0166,0.765,0.788,0.588,3,0.0513,-9.896,1,0.0332,126.879,4,https://api.spotify.com/v1/tracks/3Y8Ff1nH44jFywAtpgmleZ,0.964,71
396,Coldplay,Talk,5.188183333333333,0.00548,0.413,0.557,0.00227,7,0.155,-10.841,0,0.0335,120.318,4,https://api.spotify.com/v1/tracks/4wzt5Rrk3W98pHXAqutuJw,0.158,62
397,My Chemical Romance,Bulletproof Heart,4.94555,0.00033,0.405,0.95,3.47e-06,6,0.108,-2.8,1,0.071,139.715,4,https://api.spotify.com/v1/tracks/2EGF4JrisrJ4D4HOdTyYEO,0.383,56
398,Lifehouse,Hanging By A Moment,3.6011,0.000983,0.531,0.855,0.0,1,0.0716,-4.95,1,0.0352,124.578,4,https://api.spotify.com/v1/tracks/0wqOReZDnrefefEsrIGeR4,0.424,64
399,Plain White T's,Hey There Delilah,3.87555,0.886,0.651,0.293,0.0,2,0.112,-10.575,1,0.0279,104.063,4,https://api.spotify.com/v1/tracks/4RCWB3V8V0dignt99LZ8vH,0.313,72
400,Dashboard Confessional,Vindicated,3.355766666666667,0.0328,0.517,0.79,0.0,8,0.084,-3.334,1,0.0323,85.983,4,https://api.spotify.com/v1/tracks/1EotcFbWTbMCXeKFVEtX6Y,0.357,57
401,The Maine,Black Butterflies and Déjà Vu,3.3842833333333333,0.0364,0.45,0.945,4.38e-05,5,0.22,-4.515,1,0.103,167.948,4,https://api.spotify.com/v1/tracks/6QZ8h3RqIgTRTo3hfaqryx,0.505,62
402,The Maine,Bad Behavior,3.1718,0.00468,0.575,0.983,3.61e-06,2,0.371,-2.683,1,0.112,102.978,4,https://api.spotify.com/v1/tracks/4Kc1BGRuyicJaqIXi3Rysi,0.671,60
403,Panic! At The Disco,High Hopes,3.1824333333333334,0.193,0.579,0.904,0.0,5,0.064,-2.729,1,0.0618,82.014,4,https://api.spotify.com/v1/tracks/2djdCbLj1pzRmrDNe7PkW2,0.681,81
404,DON BROCO,Pretty,3.59355,0.0144,0.704,0.874,3.73e-05,9,0.422,-4.866,0,0.094,107.549,4,https://api.spotify.com/v1/tracks/3qKle2dRbjUW5kt9XKLsr0,0.607,53
